Biosensor 2 Term,Biosensor Term,Micro Term,Molecular Motor Term,Nano Term,Quantum Term,Quasi Term,Self Term,exclusion,id,measure_exclusion,selection
0,0,1,0,0,0,0,0,0,4692785,0.0,1.0
0,0,0,1,0,0,0,0,0,4692826,0.0,1.0
0,0,1,0,0,0,0,0,0,4692843,0.0,1.0
0,0,1,0,0,0,0,0,0,4692925,0.0,1.0
0,0,1,0,0,0,0,0,0,4692951,0.0,1.0
0,0,1,0,0,0,0,0,0,4692994,0.0,1.0
0,0,1,0,0,0,0,0,0,4692998,0.0,1.0
0,1,1,0,0,0,0,0,0,4693207,0.0,1.0
0,1,0,0,0,0,0,0,0,4693543,0.0,1.0
0,0,1,0,0,0,0,0,0,4693599,0.0,1.0
0,0,1,0,0,0,0,0,0,4693759,0.0,1.0
0,0,1,0,0,0,0,0,0,4693782,0.0,1.0
0,0,1,0,0,0,0,0,0,4693799,0.0,1.0
0,0,1,0,0,0,0,0,0,4693907,0.0,1.0
0,0,1,0,0,0,0,0,0,4693921,0.0,1.0
0,1,0,0,0,0,0,0,0,4693962,0.0,1.0
0,0,1,0,0,0,0,0,0,4694040,0.0,1.0
0,0,1,0,0,0,0,0,0,4694068,0.0,1.0
0,0,1,0,0,0,0,0,0,4694173,0.0,1.0
0,0,0,1,0,0,0,0,0,4694213,0.0,1.0
0,0,1,0,0,0,0,0,0,4694314,0.0,1.0
0,0,1,0,0,0,0,0,0,4694317,0.0,1.0
0,0,1,0,0,0,0,0,0,4694319,0.0,1.0
0,0,1,0,0,0,0,0,0,4694320,0.0,1.0
0,0,1,0,0,0,0,0,0,4694428,0.0,1.0
0,0,1,0,0,0,0,0,0,4694433,0.0,1.0
0,0,1,0,0,0,0,0,0,4694459,0.0,1.0
0,0,1,0,0,0,0,0,0,4694460,0.0,1.0
0,1,1,0,0,0,0,0,0,4694461,0.0,1.0
0,0,1,0,0,0,0,0,0,4694558,0.0,1.0
0,0,1,0,0,0,0,0,0,4694564,0.0,1.0
0,0,1,0,0,0,0,0,0,4694573,0.0,1.0
0,0,1,0,0,0,0,0,0,4695334,0.0,1.0
0,0,1,0,0,0,0,0,0,4695423,0.0,1.0
0,0,1,0,0,0,0,0,0,4695479,0.0,1.0
0,0,1,0,0,0,0,0,0,4695483,0.0,1.0
0,0,1,0,0,0,0,0,0,4695491,0.0,1.0
0,0,1,0,0,0,0,0,0,4695514,0.0,1.0
0,1,1,0,0,0,0,0,0,4695528,0.0,1.0
0,0,1,0,0,0,0,0,0,4695674,0.0,1.0
0,0,1,0,0,0,0,0,0,4695715,0.0,1.0
0,0,1,0,0,0,0,0,0,4695717,0.0,1.0
0,1,0,0,0,0,0,0,0,4695762,0.0,1.0
0,0,1,0,0,0,0,0,0,4695857,0.0,1.0
0,0,1,0,0,0,0,0,0,4695859,0.0,1.0
0,0,1,0,0,0,0,0,0,4695860,0.0,1.0
0,0,1,0,0,0,0,0,0,4695864,0.0,1.0
0,0,1,0,0,0,0,0,0,4695870,0.0,1.0
0,0,1,0,0,0,0,0,0,4695978,0.0,1.0
0,0,1,0,0,0,0,0,0,4695991,0.0,1.0
0,0,0,1,0,0,0,0,0,4696481,0.0,1.0
0,0,1,0,0,0,0,0,0,4696536,0.0,1.0
0,0,1,0,0,0,0,0,0,4696709,0.0,1.0
0,0,1,0,0,0,0,0,0,4696809,0.0,1.0
0,1,1,0,0,0,0,0,0,4696828,0.0,1.0
0,0,0,1,0,0,0,0,0,4696838,0.0,1.0
0,0,1,0,0,0,0,0,0,4696842,0.0,1.0
0,0,1,0,0,0,0,0,0,4696851,0.0,1.0
0,0,1,0,0,0,0,0,0,4697115,0.0,1.0
0,0,1,0,0,0,0,0,0,4697333,0.0,1.0
0,1,0,0,0,0,0,0,0,4697543,0.0,1.0
0,1,1,0,0,0,0,0,0,4697545,0.0,1.0
0,0,1,0,0,0,0,0,0,4697635,0.0,1.0
0,0,1,0,0,0,0,0,0,4698195,0.0,1.0
0,0,1,0,0,0,0,0,0,4698255,0.0,1.0
0,1,0,0,0,0,0,0,0,4698281,0.0,1.0
0,0,1,0,0,0,0,0,0,4698372,0.0,1.0
0,0,1,0,0,0,0,0,0,4698494,0.0,1.0
0,0,1,0,0,0,0,0,0,4698661,0.0,1.0
0,0,1,0,0,0,0,0,0,4699195,0.0,1.0
0,0,1,0,0,0,0,0,0,4699801,0.0,1.0
0,1,0,0,0,0,0,0,0,4699805,0.0,1.0
0,0,1,0,0,0,0,0,0,4699818,0.0,1.0
0,0,1,0,0,0,0,0,0,4699825,0.0,1.0
0,0,1,0,0,0,0,0,0,4699841,0.0,1.0
0,1,0,0,0,0,0,0,0,4699892,0.0,1.0
0,0,1,0,0,0,0,0,0,4699973,0.0,1.0
0,0,1,0,0,0,0,0,0,4700076,0.0,1.0
0,0,1,0,0,0,0,0,0,4700187,0.0,1.0
0,1,0,0,0,0,0,0,0,4700203,0.0,1.0
0,0,1,0,0,0,0,0,0,4700212,0.0,1.0
0,0,1,0,0,0,0,0,0,4700215,0.0,1.0
0,0,1,0,0,0,0,0,0,4700231,0.0,1.0
0,0,1,0,0,0,0,0,0,4700264,0.0,1.0
0,0,1,0,0,0,0,0,0,4700265,0.0,1.0
0,0,1,0,0,0,0,0,0,4700266,0.0,1.0
0,0,1,0,0,0,0,0,0,4700267,0.0,1.0
0,0,1,0,0,0,0,0,0,4700268,0.0,1.0
0,0,1,0,0,0,0,0,0,4700269,0.0,1.0
0,0,1,0,0,1,0,0,0,4700353,0.0,1.0
0,0,1,0,0,0,0,0,0,4700455,0.0,1.0
0,0,1,0,0,0,0,0,0,4700457,0.0,1.0
0,0,1,0,0,0,0,0,0,4700458,0.0,1.0
0,0,1,0,0,0,0,0,0,4700463,0.0,1.0
0,0,1,0,0,0,0,0,0,4700464,0.0,1.0
0,0,1,0,0,0,0,0,0,4700685,0.0,1.0
0,0,1,0,0,0,0,0,0,4700688,0.0,1.0
0,0,1,0,0,0,0,0,0,4700857,0.0,1.0
0,0,1,0,0,0,0,0,0,4701234,0.0,1.0
0,0,1,0,0,0,0,0,0,4701279,0.0,1.0
0,0,1,0,0,0,0,0,0,4701317,0.0,1.0
0,0,1,0,0,0,0,0,0,4701385,0.0,1.0
0,0,1,0,0,0,0,0,0,4701395,0.0,1.0
0,1,0,0,0,0,0,0,0,4701487,0.0,1.0
0,0,1,0,0,0,0,0,0,4701496,0.0,1.0
0,0,1,0,0,0,0,0,0,4701762,0.0,1.0
0,0,1,0,0,0,0,0,0,4701769,0.0,1.0
0,0,1,0,0,0,0,0,0,4701777,0.0,1.0
0,0,1,0,0,0,0,0,0,4701881,0.0,1.0
0,0,1,0,0,0,0,0,0,4701884,0.0,1.0
0,0,1,0,0,0,0,0,0,4701885,0.0,1.0
0,0,1,0,0,0,0,0,0,4701919,0.0,1.0
0,0,1,0,0,0,0,0,0,4702592,0.0,1.0
0,0,1,0,0,0,0,0,0,4702685,0.0,1.0
0,0,1,0,0,0,0,0,0,4702693,0.0,1.0
0,0,1,0,0,0,0,0,0,4702797,0.0,1.0
0,1,0,0,0,0,0,0,0,4702840,0.0,1.0
0,0,1,0,0,0,0,0,0,4702861,0.0,1.0
0,0,1,0,0,0,0,0,0,4702936,0.0,1.0
0,0,1,0,0,0,0,0,0,4702941,0.0,1.0
0,0,1,0,0,0,0,0,0,4702965,0.0,1.0
0,0,1,0,0,0,0,0,0,4702967,0.0,1.0
0,1,0,0,0,0,0,0,0,4703103,0.0,1.0
0,0,1,0,0,0,0,0,0,4703248,0.0,1.0
0,0,1,0,0,0,0,0,0,4703252,0.0,1.0
0,0,1,0,0,0,0,0,0,4703336,0.0,1.0
0,0,1,0,0,0,0,0,0,4703356,0.0,1.0
0,0,1,0,0,0,0,0,0,4703453,0.0,1.0
0,0,1,0,0,0,0,0,0,4703557,0.0,1.0
0,0,1,0,0,0,0,0,0,4703622,0.0,1.0
0,0,1,0,0,0,0,0,0,4703646,0.0,1.0
0,0,1,0,0,0,0,0,0,4703884,0.0,1.0
0,0,1,0,0,0,0,0,0,4703993,0.0,1.0
0,0,1,0,0,0,0,0,0,4703996,0.0,1.0
0,0,1,0,0,0,0,0,0,4704002,0.0,1.0
0,0,1,0,0,0,0,0,0,4704027,0.0,1.0
0,0,1,0,0,0,0,0,0,4704177,0.0,1.0
0,0,1,0,0,0,0,0,0,4704299,0.0,1.0
0,0,1,0,0,0,0,0,0,4704306,0.0,1.0
0,0,1,0,0,0,0,0,0,4704338,0.0,1.0
0,0,1,0,0,1,0,0,0,4704622,0.0,1.0
0,1,0,0,0,0,0,0,0,4704739,0.0,1.0
0,0,1,0,0,0,0,0,0,4704993,0.0,1.0
0,0,1,0,0,0,0,0,0,4705358,0.0,1.0
0,0,1,0,0,1,0,0,0,4705361,0.0,1.0
0,0,1,0,0,0,0,0,0,4705606,0.0,1.0
0,0,1,0,0,0,0,0,0,4705697,0.0,1.0
0,0,1,0,0,0,0,0,0,4705700,0.0,1.0
0,0,1,0,0,0,0,0,0,4705720,0.0,1.0
0,0,0,1,0,0,0,0,0,4705831,0.0,1.0
0,0,1,0,0,1,0,0,0,4705912,0.0,1.0
0,0,1,0,0,0,0,0,0,4706106,0.0,1.0
0,0,1,0,0,0,0,0,0,4706249,0.0,1.0
0,0,1,0,0,0,0,0,0,4706255,0.0,1.0
0,0,1,0,0,0,0,0,0,4706493,0.0,1.0
0,0,0,1,0,0,0,0,0,4706498,0.0,1.0
0,1,0,0,0,0,0,0,0,4706680,0.0,1.0
0,0,1,0,0,0,0,0,0,4706870,0.0,1.0
0,0,1,0,0,0,0,0,0,4707097,0.0,1.0
0,0,1,0,0,0,0,0,0,4707208,0.0,1.0
0,1,0,0,0,0,0,0,0,4707217,0.0,1.0
0,0,1,0,0,0,0,0,0,4707237,0.0,1.0
0,1,0,0,0,0,0,0,0,4707266,0.0,1.0
0,0,1,0,0,0,0,0,0,4707314,0.0,1.0
0,0,1,0,0,0,0,0,0,4707383,0.0,1.0
0,0,1,0,0,0,0,0,0,4707393,0.0,1.0
0,1,0,0,0,0,0,0,0,4707404,0.0,1.0
0,0,1,0,0,0,0,0,0,4707419,0.0,1.0
0,0,1,0,0,0,0,0,0,4707560,0.0,1.0
0,1,0,0,0,0,0,0,0,4707716,0.0,1.0
0,0,1,0,0,0,0,0,0,4707717,0.0,1.0
0,0,1,0,0,0,0,0,0,4707721,0.0,1.0
0,0,1,0,0,0,0,0,0,4707723,0.0,1.0
0,0,1,0,0,0,0,0,0,4707726,0.0,1.0
0,0,1,0,0,0,0,0,0,4707784,0.0,1.0
0,0,1,0,0,0,0,0,0,4707820,0.0,1.0
0,0,1,0,0,0,0,0,0,4707909,0.0,1.0
0,0,1,0,0,0,0,0,0,4708436,0.0,1.0
0,0,1,0,0,0,0,0,0,4708452,0.0,1.0
0,0,1,0,0,0,0,0,0,4708482,0.0,1.0
0,0,1,0,0,0,0,0,0,4708494,0.0,1.0
0,0,1,0,0,0,0,0,0,4708618,0.0,1.0
0,0,1,0,0,0,0,0,0,4708904,0.0,1.0
0,1,1,0,0,0,0,0,0,4709005,0.0,1.0
0,0,1,0,0,0,0,0,0,4709119,0.0,1.0
0,1,0,0,0,0,0,0,0,4709214,0.0,1.0
0,0,1,0,0,0,0,0,0,4709254,0.0,1.0
0,0,1,0,0,0,0,0,0,4709299,0.0,1.0
0,0,1,0,0,0,0,0,0,4709351,0.0,1.0
0,0,1,0,0,0,0,0,0,4709381,0.0,1.0
0,0,1,0,0,0,0,0,0,4709466,0.0,1.0
0,0,1,0,0,0,0,0,0,4709468,0.0,1.0
0,0,1,0,0,0,0,0,0,4709469,0.0,1.0
0,0,1,0,0,0,0,0,0,4709537,0.0,1.0
0,0,1,0,0,0,0,0,0,4709996,0.0,1.0
0,0,1,0,0,0,0,0,0,4710014,0.0,1.0
0,0,1,0,0,0,0,0,0,4710190,0.0,1.0
0,0,1,0,0,0,0,0,0,4710241,0.0,1.0
0,0,1,0,0,0,0,0,0,4710263,0.0,1.0
0,0,1,0,0,0,0,0,0,4710265,0.0,1.0
0,0,1,0,0,0,0,0,0,4710331,0.0,1.0
0,0,1,0,0,0,0,0,0,4710398,0.0,1.0
0,0,1,0,0,0,0,0,0,4710414,0.0,1.0
0,0,1,0,0,0,0,0,0,4710441,0.0,1.0
0,0,0,1,0,0,0,0,0,4710525,0.0,1.0
0,0,1,0,0,0,0,0,0,4710588,0.0,1.0
0,0,1,0,0,0,0,0,0,4710891,0.0,1.0
0,0,1,0,0,0,0,0,0,4710896,0.0,1.0
0,0,1,0,0,0,0,0,0,4710897,0.0,1.0
0,0,1,0,0,0,0,0,0,4711014,0.0,1.0
0,0,1,0,0,0,0,0,0,4711130,0.0,1.0
0,0,1,0,0,0,0,0,0,4711229,0.0,1.0
0,0,1,0,0,0,0,0,0,4711688,0.0,1.0
0,0,1,0,0,0,0,0,0,4711698,0.0,1.0
0,0,1,0,0,0,0,0,0,4711767,0.0,1.0
0,1,0,0,0,0,0,0,0,4711784,0.0,1.0
0,0,1,0,0,0,0,0,0,4711790,0.0,1.0
0,0,1,0,0,0,0,0,0,4711934,0.0,1.0
0,0,1,0,0,0,0,0,0,4711935,0.0,1.0
0,0,1,0,0,0,0,0,0,4712062,0.0,1.0
0,0,1,0,0,0,0,0,0,4712085,0.0,1.0
0,0,1,0,0,1,0,0,0,4712121,0.0,1.0
0,0,1,0,0,0,0,0,0,4712192,0.0,1.0
0,0,1,0,0,0,0,0,0,4712354,0.0,1.0
0,0,1,0,0,0,0,0,0,4712559,0.0,1.0
0,0,1,0,0,0,0,0,0,4712672,0.0,1.0
0,0,1,0,0,0,0,0,0,4712899,0.0,1.0
0,0,1,0,0,0,0,0,0,4713013,0.0,1.0
0,0,1,0,0,0,0,0,0,4713141,0.0,1.0
0,1,1,0,0,0,0,0,0,4713192,0.0,1.0
0,0,1,0,0,0,0,0,0,4713202,0.0,1.0
0,1,0,0,0,0,0,0,0,4713239,0.0,1.0
0,0,1,0,0,0,0,0,0,4713248,0.0,1.0
0,1,1,0,0,0,0,0,0,4713353,0.0,1.0
0,0,1,0,0,0,0,0,0,4713356,0.0,1.0
0,0,1,0,0,0,0,0,0,4713357,0.0,1.0
0,0,1,0,0,0,0,0,0,4713510,0.0,1.0
0,0,1,0,0,0,0,0,0,4713585,0.0,1.0
0,1,0,0,0,0,0,0,0,4713678,0.0,1.0
0,0,1,0,0,0,0,0,0,4713682,0.0,1.0
0,0,1,0,0,0,0,0,0,4713795,0.0,1.0
0,0,1,0,0,0,0,0,0,4713814,0.0,1.0
0,0,1,0,0,0,0,0,0,4713970,0.0,1.0
0,0,1,0,0,0,0,0,0,4714506,0.0,1.0
0,0,1,0,0,0,0,0,0,4714684,0.0,1.0
0,0,1,0,0,0,0,0,0,4714735,0.0,1.0
0,0,1,0,0,0,0,0,0,4715015,0.0,1.0
0,0,1,0,0,0,0,0,0,4715109,0.0,1.0
0,0,1,0,0,0,0,0,0,4715224,0.0,1.0
0,1,0,0,0,0,0,0,0,4715680,0.0,1.0
0,0,1,0,0,0,0,0,0,4715685,0.0,1.0
0,0,1,0,0,0,0,0,0,4715912,0.0,1.0
0,1,1,0,0,0,0,0,0,4715919,0.0,1.0
0,0,0,1,0,0,0,0,0,4715929,0.0,1.0
0,0,1,0,0,0,0,0,0,4715937,0.0,1.0
0,0,1,0,0,0,0,0,0,4715940,0.0,1.0
0,0,1,0,0,0,0,0,0,4716041,0.0,1.0
0,0,1,0,0,0,0,0,0,4716131,0.0,1.0
0,0,0,1,0,0,0,0,0,4716142,0.0,1.0
0,0,1,0,0,0,0,0,0,4716276,0.0,1.0
0,0,1,0,0,1,0,0,0,4716449,0.0,1.0
0,0,1,0,0,0,0,0,0,4716452,0.0,1.0
0,0,1,0,0,0,0,0,0,4716491,0.0,1.0
0,0,0,1,0,0,0,0,0,4717266,0.0,1.0
0,0,1,0,0,0,0,0,0,4717326,0.0,1.0
0,0,1,0,0,0,0,0,0,4717449,0.0,1.0
0,0,1,0,0,0,0,0,0,4717540,0.0,1.0
0,0,1,0,0,0,0,0,0,4717584,0.0,1.0
0,0,1,0,0,0,0,0,0,4717592,0.0,1.0
0,0,1,0,0,0,0,0,0,4717621,0.0,1.0
0,0,1,0,0,0,0,0,0,4717681,0.0,1.0
0,0,1,0,0,0,0,0,0,4717786,0.0,1.0
0,0,1,0,0,0,0,0,0,4717830,0.0,1.0
0,0,1,0,0,0,0,0,0,4717890,0.0,1.0
0,0,1,0,0,0,0,0,0,4717893,0.0,1.0
0,0,1,0,0,0,0,0,0,4718069,0.0,1.0
0,0,1,0,0,0,0,0,0,4718456,0.0,1.0
0,0,1,0,0,0,0,0,0,4718903,0.0,1.0
0,0,1,0,0,0,0,0,0,4718932,0.0,1.0
0,0,1,0,0,0,0,0,0,4719125,0.0,1.0
0,0,1,0,0,0,0,0,0,4719183,0.0,1.0
0,0,1,0,0,0,0,0,0,4719261,0.0,1.0
0,0,1,0,0,0,0,0,0,4719317,0.0,1.0
0,0,1,0,0,0,0,0,0,4719348,0.0,1.0
0,0,1,0,0,0,0,0,0,4719383,0.0,1.0
0,0,1,0,0,0,0,0,0,4719500,0.0,1.0
0,0,1,0,0,0,0,0,0,4719501,0.0,1.0
0,0,1,0,0,0,0,0,0,4719603,0.0,1.0
0,0,1,0,0,0,0,0,0,4719630,0.0,1.0
0,0,1,0,0,0,0,0,0,4719631,0.0,1.0
0,0,1,0,0,0,0,0,0,4719632,0.0,1.0
0,1,1,0,0,0,0,0,0,4719633,0.0,1.0
0,0,1,0,0,0,0,0,0,4719634,0.0,1.0
0,0,1,0,0,0,0,0,0,4719760,0.0,1.0
0,0,1,0,0,0,0,0,0,4720309,0.0,1.0
0,1,1,0,0,0,0,0,0,4720317,0.0,1.0
0,0,1,0,0,0,0,0,0,4720395,0.0,1.0
0,0,1,0,0,0,0,0,0,4720420,0.0,1.0
0,0,1,0,0,0,0,0,0,4720425,0.0,1.0
0,0,1,0,0,0,0,0,0,4720736,0.0,1.0
0,0,1,0,0,0,0,0,0,4720738,0.0,1.0
0,0,1,0,0,0,0,0,0,4720833,0.0,1.0
0,0,1,0,0,0,0,0,0,4721368,0.0,1.0
0,0,1,0,0,0,0,0,0,4721462,0.0,1.0
0,0,1,0,0,0,0,0,0,4721592,0.0,1.0
0,0,1,0,0,0,0,0,0,4721629,0.0,1.0
0,0,1,0,0,0,0,0,0,4721632,0.0,1.0
0,0,1,0,0,0,0,0,0,4721658,0.0,1.0
0,0,0,0,0,1,0,0,0,4721983,0.0,1.0
0,0,1,0,0,0,0,0,0,4721992,0.0,1.0
0,0,1,0,0,0,0,0,0,4721994,0.0,1.0
0,0,1,0,0,0,0,0,0,4721995,0.0,1.0
0,0,1,0,0,0,0,0,0,4722060,0.0,1.0
0,0,1,0,0,0,0,0,0,4722073,0.0,1.0
0,0,1,0,0,1,0,0,0,4722088,0.0,1.0
0,0,1,0,0,0,0,0,0,4722089,0.0,1.0
0,0,1,0,0,0,0,0,0,4722297,0.0,1.0
0,0,1,0,0,0,0,0,0,4722474,0.0,1.0
0,0,1,0,0,0,0,0,0,4722597,0.0,1.0
0,0,1,0,0,0,0,0,0,4722609,0.0,1.0
0,0,1,0,0,0,0,0,0,4722853,0.0,1.0
0,0,1,0,0,0,0,0,0,4722860,0.0,1.0
0,1,1,0,0,1,1,0,0,4722879,0.0,1.0
0,0,1,0,0,0,0,0,0,4722882,0.0,1.0
0,0,1,0,0,0,0,0,0,4722905,0.0,1.0
0,0,1,0,0,1,0,0,0,4722907,0.0,1.0
0,0,1,0,0,0,0,0,0,4723155,0.0,1.0
0,0,1,0,0,0,0,0,0,4723193,0.0,1.0
0,0,1,0,0,0,0,0,0,4723194,0.0,1.0
0,0,1,0,0,0,0,0,0,4723225,0.0,1.0
0,0,1,0,0,0,0,0,0,4723253,0.0,1.0
0,0,1,0,0,0,0,0,0,4723510,0.0,1.0
0,0,1,0,0,0,0,0,0,4723838,0.0,1.0
0,1,0,0,0,0,0,0,0,4723978,0.0,1.0
0,0,1,0,0,0,0,0,0,4724164,0.0,1.0
0,0,1,0,0,0,0,0,0,4724415,0.0,1.0
0,0,1,0,0,0,0,0,0,4724531,0.0,1.0
0,0,1,0,0,0,0,0,0,4725344,0.0,1.0
0,0,1,0,0,0,0,0,0,4725480,0.0,1.0
0,1,0,0,0,0,0,0,0,4725481,0.0,1.0
0,0,1,0,0,0,0,0,0,4725482,0.0,1.0
0,1,1,0,0,0,0,0,0,4725483,0.0,1.0
0,0,1,0,0,0,0,0,0,4725484,0.0,1.0
0,0,1,0,0,0,0,0,0,4725505,0.0,1.0
0,0,1,0,0,0,0,0,0,4725524,0.0,1.0
0,0,1,0,0,0,0,0,0,4725722,0.0,1.0
0,0,1,0,0,0,0,0,0,4725748,0.0,1.0
0,0,1,0,0,0,0,0,0,4725776,0.0,1.0
0,1,1,0,0,0,0,0,0,4725874,0.0,1.0
0,0,1,0,0,0,0,0,0,4725881,0.0,1.0
0,0,1,0,0,0,0,0,0,4726807,0.0,1.0
0,0,1,0,0,0,0,0,0,4726822,0.0,1.0
0,0,1,0,0,0,0,0,0,4726851,0.0,1.0
0,0,1,0,0,0,0,0,0,4726890,0.0,1.0
0,1,1,0,0,0,0,0,0,4726964,0.0,1.0
0,1,0,0,0,0,0,0,0,4726997,0.0,1.0
0,0,1,0,0,0,0,0,0,4727038,0.0,1.0
0,0,1,0,0,0,0,0,0,4727044,0.0,1.0
0,0,1,0,0,0,0,0,0,4727099,0.0,1.0
0,0,1,0,0,0,0,0,0,4727100,0.0,1.0
0,0,1,0,0,0,0,0,0,4727221,0.0,1.0
0,0,1,0,0,0,0,0,0,4727269,0.0,1.0
0,0,1,0,0,0,0,0,0,4727405,0.0,1.0
0,0,1,0,0,0,0,0,0,4727406,0.0,1.0
0,0,1,0,0,0,0,0,0,4727516,0.0,1.0
0,0,1,0,0,1,0,0,0,4727555,0.0,1.0
0,0,1,0,0,0,1,0,0,4727556,0.0,1.0
0,0,1,0,0,1,0,0,0,4727557,0.0,1.0
0,0,1,0,0,0,0,0,0,4727751,0.0,1.0
0,0,1,0,0,0,0,0,0,4728277,0.0,1.0
0,0,1,0,0,0,0,0,0,4728406,0.0,1.0
0,0,0,1,0,0,0,0,0,4728576,0.0,1.0
0,0,1,0,0,0,0,0,0,4728621,0.0,1.0
0,1,0,0,0,0,0,0,0,4728624,0.0,1.0
0,0,1,0,0,0,0,0,0,4728627,0.0,1.0
0,1,0,0,0,0,0,0,0,4728744,0.0,1.0
0,0,1,0,0,0,0,0,0,4728978,0.0,1.0
0,0,1,0,0,0,0,0,0,4729003,0.0,1.0
0,0,1,0,0,0,0,0,0,4729007,0.0,1.0
0,0,1,0,0,0,0,0,0,4729030,0.0,1.0
0,0,1,0,0,0,0,0,0,4729058,0.0,1.0
0,0,1,0,0,0,0,0,0,4729063,0.0,1.0
0,0,1,0,0,0,0,0,0,4729118,0.0,1.0
0,0,1,0,0,0,0,0,0,4729889,0.0,1.0
0,1,1,0,0,0,0,0,0,4729897,0.0,1.0
0,0,1,0,0,0,0,0,0,4729945,0.0,1.0
0,0,1,0,0,0,0,0,0,4729965,0.0,1.0
0,0,1,0,0,0,0,0,0,4729966,0.0,1.0
0,0,1,0,0,0,0,0,0,4729969,0.0,1.0
0,0,1,0,0,0,0,0,0,4729970,0.0,1.0
0,0,1,0,0,0,0,0,0,4730023,0.0,1.0
0,0,1,0,0,0,0,0,0,4730279,0.0,1.0
0,0,1,0,0,0,0,0,0,4730320,0.0,1.0
0,0,1,0,0,0,0,0,0,4730325,0.0,1.0
0,0,1,0,0,0,0,0,0,4730326,0.0,1.0
0,0,1,0,0,0,0,0,0,4730329,0.0,1.0
0,1,0,0,0,0,0,0,0,4730330,0.0,1.0
0,0,1,0,0,1,0,0,0,4730331,0.0,1.0
0,1,0,0,0,0,0,0,0,4730383,0.0,1.0
0,0,1,0,0,0,0,0,0,4731071,0.0,1.0
0,0,1,0,0,0,0,0,0,4731143,0.0,1.0
0,0,1,0,0,0,0,0,0,4731214,0.0,1.0
0,0,1,0,0,0,0,0,0,4731263,0.0,1.0
0,0,1,0,0,0,0,0,0,4731266,0.0,1.0
0,0,1,0,0,0,0,0,0,4731287,0.0,1.0
0,0,1,0,0,0,0,0,0,4731288,0.0,1.0
0,0,1,0,0,0,0,0,0,4731290,0.0,1.0
0,1,0,0,0,0,0,0,0,4731316,0.0,1.0
0,0,1,0,0,0,0,0,0,4731341,0.0,1.0
0,0,1,0,0,0,0,0,0,4731619,0.0,1.0
0,0,1,0,0,1,0,0,0,4731641,0.0,1.0
0,0,1,0,0,0,0,0,0,4731642,0.0,1.0
0,0,1,0,0,0,0,0,0,4731699,0.0,1.0
0,0,1,0,0,0,0,0,0,4731700,0.0,1.0
0,0,1,0,0,0,0,0,0,4732042,0.0,1.0
0,0,1,0,0,0,0,0,0,4732449,0.0,1.0
0,0,1,0,0,0,0,0,0,4732647,0.0,1.0
0,0,1,0,0,0,0,0,0,4732659,0.0,1.0
0,0,0,1,0,0,0,0,0,4732706,0.0,1.0
0,0,1,0,0,0,0,0,0,4732723,0.0,1.0
0,0,1,0,0,0,0,0,0,4732761,0.0,1.0
0,1,0,1,0,0,0,0,0,4732783,0.0,1.0
0,0,1,0,0,0,0,0,0,4732785,0.0,1.0
0,0,1,0,0,0,0,0,0,4732841,0.0,1.0
0,0,1,0,0,0,0,0,0,4732843,0.0,1.0
0,0,1,0,0,0,0,0,0,4732871,0.0,1.0
0,0,1,0,0,0,0,0,0,4732872,0.0,1.0
0,0,1,0,0,0,0,0,0,4733282,0.0,1.0
0,0,1,0,0,0,0,0,0,4733284,0.0,1.0
0,0,1,0,0,0,0,0,0,4733288,0.0,1.0
0,0,1,0,0,0,0,0,0,4733289,0.0,1.0
0,0,1,0,0,0,0,0,0,4733376,0.0,1.0
0,0,1,0,0,0,0,0,0,4733399,0.0,1.0
0,0,1,0,0,0,0,0,0,4733452,0.0,1.0
0,0,1,0,0,0,0,0,0,4733507,0.0,1.0
0,0,1,0,0,0,0,0,0,4733557,0.0,1.0
0,0,1,0,0,0,0,0,0,4733559,0.0,1.0
0,0,1,0,0,0,0,0,0,4733632,0.0,1.0
0,0,1,0,0,0,0,0,0,4733931,0.0,1.0
0,0,1,0,0,0,0,0,0,4733949,0.0,1.0
0,1,1,0,0,0,0,0,0,4734196,0.0,1.0
0,1,1,0,0,0,0,0,0,4734227,0.0,1.0
0,0,1,0,0,0,0,0,0,4734245,0.0,1.0
0,1,0,0,0,0,0,0,0,4734318,0.0,1.0
0,0,1,0,0,0,0,0,0,4734335,0.0,1.0
0,0,1,0,0,0,0,0,0,4734345,0.0,1.0
0,0,1,0,0,0,0,0,0,4734355,0.0,1.0
0,0,1,0,0,0,0,0,0,4734359,0.0,1.0
0,0,1,0,0,0,0,0,0,4734380,0.0,1.0
0,0,1,0,0,0,0,0,0,4734383,0.0,1.0
0,1,1,0,0,0,0,0,0,4734451,0.0,1.0
0,0,1,0,0,0,0,0,0,4734588,0.0,1.0
0,0,0,1,0,0,0,0,0,4734606,0.0,1.0
0,0,1,0,0,0,0,0,0,4734754,0.0,1.0
0,0,1,0,0,0,0,0,0,4734923,0.0,1.0
0,0,1,0,0,0,0,0,0,4735086,0.0,1.0
0,0,1,0,0,0,0,0,0,4735092,0.0,1.0
0,0,1,0,0,0,0,0,0,4735099,0.0,1.0
0,0,1,0,0,0,0,0,0,4735395,0.0,1.0
0,1,0,0,0,0,0,0,0,4735550,0.0,1.0
0,0,1,0,0,0,0,0,0,4735661,0.0,1.0
0,0,1,0,0,0,0,0,0,4735662,1.0,1.0
0,0,1,0,0,0,0,0,0,4735822,0.0,1.0
0,0,1,0,0,0,0,0,0,4735823,0.0,1.0
