Renewable energy-All-purpose,Renewable energy-Biomass,Renewable energy-Geothermal,Renewable energy-Photovoltaic & solar,Renewable energy-Wave & Tidal,Renewable energy-Wind,id
True,False,False,False,False,False,9328720
False,False,False,True,False,False,9328906
False,False,False,True,False,False,9328942
False,False,False,True,False,False,9329308
False,False,False,True,False,False,9329600
False,False,False,True,False,False,9330854
False,False,False,True,False,False,9330986
False,False,False,True,False,False,9331213
False,False,False,True,False,False,9331216
False,False,False,True,False,False,9331217
False,False,False,True,False,False,9331218
False,False,False,True,False,False,9331220
False,False,False,True,False,False,9331223
False,False,False,True,False,False,9331225
False,False,False,True,False,False,9331228
False,False,False,True,False,False,9331229
False,False,False,True,False,False,9331258
False,False,False,True,False,False,9331292
False,False,False,True,False,False,9331488
False,False,False,True,False,False,9331489
False,False,False,True,False,False,9331499
False,False,False,True,False,False,9331521
False,False,True,False,False,False,9331547
False,True,False,False,False,False,9333221
False,True,False,False,False,False,9333468
False,True,False,False,False,False,9333474
False,True,False,False,False,False,9333494
False,True,False,False,False,False,9334363
False,True,False,False,False,False,9334453
False,False,False,True,False,False,9334472
False,True,False,False,False,False,9334515
False,True,False,False,False,False,9334518
False,True,False,False,False,False,9334545
False,False,False,True,False,False,9334853
False,False,False,False,True,False,9334860
False,False,False,True,False,False,9335013
False,False,False,True,False,False,9335015
False,True,False,False,False,False,9335043
False,False,False,True,False,False,9335068
False,False,False,True,False,False,9335069
False,False,False,True,False,False,9335130
False,False,False,True,False,False,9335440
False,False,False,True,False,False,9335530
False,False,False,True,False,False,9336639
False,False,False,True,False,False,9336677
False,False,False,True,False,False,9336957
False,False,False,True,False,False,9337012
False,False,False,True,False,False,9337357
False,False,False,True,False,False,9337359
False,False,False,True,False,False,9337360
False,False,False,True,False,False,9337363
False,False,False,True,False,False,9337369
False,False,False,True,False,False,9337373
False,False,False,True,False,False,9337379
False,False,False,True,False,False,9337435
False,False,False,True,False,False,9337517
False,False,False,True,False,False,9337682
False,False,False,True,False,False,9337770
False,False,False,True,False,False,9337771
False,False,False,True,False,False,9337924
False,False,False,True,False,False,9339114
False,False,False,True,False,False,9339870
False,True,False,False,False,False,9340468
False,True,False,False,False,False,9340476
False,True,False,False,False,False,9340623
False,True,False,False,False,False,9340674
False,True,False,False,False,False,9340675
False,True,False,False,False,False,9340735
False,True,False,False,False,False,9340741
False,True,False,False,False,False,9340768
False,False,False,True,False,False,9340867
False,False,False,False,True,False,9341050
False,False,True,False,False,False,9341400
False,False,False,True,False,False,9341580
False,False,False,True,False,False,9342967
False,False,False,True,False,False,9343194
False,False,False,True,False,False,9343216
False,False,False,True,False,False,9343378
False,False,False,True,False,False,9343591
False,False,False,True,False,False,9343594
False,False,False,True,False,False,9343595
False,False,False,True,False,False,9343598
False,False,False,True,False,False,9343599
False,False,False,True,False,False,9343602
False,False,False,True,False,False,9343603
False,False,False,True,False,False,9343604
False,False,False,True,False,False,9343605
False,False,False,True,False,False,9343606
False,False,False,True,False,False,9343609
False,False,False,True,False,False,9343686
True,False,False,False,False,False,9343735
False,False,False,True,False,False,9343906
False,False,False,True,False,False,9343926
False,False,False,True,False,False,9344030
False,False,False,True,False,False,9344032
False,True,False,False,False,False,9345730
False,False,False,True,False,False,9346397
False,False,False,True,False,False,9346563
False,False,False,True,False,False,9346566
False,True,False,False,False,False,9346730
False,True,False,False,False,False,9346731
False,True,False,False,False,False,9346863
False,True,False,False,False,False,9347011
False,True,False,False,False,False,9347030
False,True,False,False,False,False,9347074
False,False,False,True,False,False,9347141
False,True,False,False,False,False,9347176
False,True,False,False,False,False,9347177
False,True,False,False,False,False,9347178
True,False,False,False,False,False,9347436
False,True,False,False,False,False,9347661
False,False,False,True,False,False,9347685
False,False,False,True,False,False,9347686
False,False,False,True,False,False,9347687
True,False,False,True,False,True,9347689
False,False,False,True,False,False,9347690
False,False,False,True,False,False,9347692
False,False,False,True,False,False,9347693
False,False,False,True,False,False,9347713
False,False,False,True,False,False,9347827
True,False,False,False,False,False,9348394
False,False,False,True,False,False,9349540
False,False,False,True,False,False,9349541
False,False,False,True,False,False,9349882
False,False,False,True,False,False,9349883
False,False,False,True,False,False,9349884
False,False,False,True,False,False,9349885
False,False,False,True,False,False,9349887
False,False,False,True,False,False,9349888
False,False,False,True,False,False,9349890
False,False,False,True,False,False,9349892
False,False,False,True,False,False,9349894
False,False,False,True,False,False,9349895
False,False,False,True,False,False,9349896
False,False,False,True,False,False,9349897
False,False,False,True,False,False,9349899
False,False,False,True,False,False,9349901
False,False,False,True,False,False,9349905
False,False,False,True,False,False,9349907
False,False,False,True,False,False,9349967
False,False,False,True,False,False,9349971
False,False,False,True,False,False,9349973
False,False,False,True,False,False,9349995
True,False,False,False,False,False,9350166
False,False,False,True,False,False,9350185
False,False,False,True,False,False,9350290
False,False,False,True,False,False,9350955
True,False,False,False,False,False,9351170
True,False,True,False,False,False,9351430
False,True,False,False,False,False,9352253
False,True,False,False,False,False,9352294
False,True,False,False,False,False,9352304
False,True,False,False,False,False,9352329
False,False,False,True,False,False,9352389
False,False,False,True,False,False,9352887
False,False,False,True,False,False,9352970
False,True,False,False,False,False,9353031
False,False,False,True,False,False,9353125
False,True,False,False,False,False,9353140
False,False,False,True,False,False,9353268
False,True,False,False,False,False,9353314
False,True,False,False,False,False,9353344
False,True,False,False,False,False,9353348
False,True,False,False,False,False,9353478
False,False,False,True,False,False,9353938
False,True,False,False,False,False,9353944
False,False,False,True,False,False,9353971
False,False,False,True,False,False,9353972
False,False,False,True,False,False,9353973
False,False,False,True,False,False,9353974
False,False,False,True,False,False,9354614
False,False,False,True,False,False,9354682
False,False,False,True,False,False,9355788
False,False,False,True,False,False,9355867
False,False,False,True,False,False,9355873
False,False,False,True,False,False,9356162
False,False,False,True,False,False,9356168
False,False,False,True,False,False,9356172
False,False,False,True,False,False,9356176
False,False,False,True,False,False,9356179
False,False,False,True,False,False,9356180
False,False,False,True,False,False,9356182
False,False,False,True,False,False,9356184
False,False,False,True,False,False,9356218
False,False,False,True,False,False,9356537
False,True,False,False,False,False,9358520
False,True,False,False,False,False,9358553
False,True,False,False,False,False,9359214
False,True,False,False,False,False,9359268
False,True,False,False,False,False,9359319
False,False,False,True,False,False,9359334
False,False,False,True,False,False,9359470
False,True,False,False,False,False,9359556
False,True,False,False,False,False,9359557
False,True,False,False,False,False,9359580
False,True,False,False,False,False,9359619
False,True,False,False,False,False,9359620
False,True,False,False,False,False,9359650
False,True,False,False,False,False,9359651
False,False,False,True,False,False,9359704
False,False,False,True,False,False,9359768
False,False,False,True,False,False,9359953
False,True,False,True,False,False,9360234
False,False,False,True,False,False,9360235
False,False,True,False,False,False,9360236
False,False,False,True,False,False,9360597
False,False,False,True,False,False,9362015
False,False,False,True,False,False,9362017
False,False,False,True,False,False,9362376
False,False,False,True,False,False,9362425
False,False,False,True,False,False,9362427
False,False,False,True,False,False,9362430
False,False,False,True,False,False,9362434
False,False,False,True,False,False,9362435
False,False,False,True,False,False,9362437
False,False,False,True,False,False,9362440
False,False,False,True,False,False,9362442
False,False,False,True,False,False,9362443
False,False,False,True,False,False,9362508
False,False,False,True,False,False,9362752
False,False,False,True,False,False,9362863
False,False,False,True,False,False,9363984
False,True,False,False,False,False,9364004
False,True,False,False,False,False,9364015
False,False,False,True,False,False,9364808
False,True,False,False,False,False,9364812
False,False,False,True,False,False,9364959
False,False,False,True,False,False,9365447
False,True,False,False,False,False,9365461
False,True,False,False,False,False,9365525
False,False,False,True,False,False,9365679
False,True,False,False,False,False,9365776
False,True,False,True,False,False,9365812
False,False,False,True,False,False,9366456
False,False,False,True,False,False,9366457
False,False,False,True,False,False,9366458
False,False,False,True,False,False,9366714
False,False,False,True,False,False,9366783
False,False,False,True,False,False,9367043
False,False,False,True,False,False,9368286
False,False,False,True,False,False,9368287
False,False,False,True,False,False,9368289
False,False,False,True,False,False,9368651
False,False,False,True,False,False,9368655
False,False,False,True,False,False,9368656
False,False,False,True,False,False,9368657
False,False,False,True,False,False,9368659
False,False,False,True,False,False,9368662
False,False,False,True,False,False,9368663
False,False,False,True,False,False,9368664
False,False,False,True,False,False,9368665
False,False,False,True,False,False,9368666
False,False,False,True,False,False,9368671
False,False,False,True,False,False,9368677
False,False,False,True,False,False,9368729
False,False,False,True,False,False,9368965
True,False,False,False,False,False,9368971
False,False,False,True,False,False,9368983
False,False,False,True,False,False,9368987
False,False,False,True,False,True,9369082
False,False,False,True,False,False,9369083
False,False,False,True,False,False,9369084
False,False,False,True,False,False,9369126
False,False,False,True,False,False,9371226
False,True,False,False,False,False,9371258
False,True,False,False,False,False,9371488
False,True,False,False,False,False,9371520
False,True,False,False,False,False,9371535
False,True,False,False,False,False,9371538
False,True,False,False,False,False,9371545
False,True,False,False,False,False,9371547
False,True,False,False,False,False,9371549
False,True,False,False,False,False,9371550
False,False,True,False,False,False,9371722
False,False,False,True,False,False,9371978
False,False,False,True,False,False,9372013
False,False,False,True,False,False,9372534
False,False,False,True,False,False,9373495
False,False,False,True,False,False,9373666
False,False,False,True,False,False,9373729
False,False,False,True,False,False,9373731
False,False,False,True,False,False,9373734
False,False,False,True,False,False,9373735
False,False,False,True,False,False,9373737
False,False,False,True,False,False,9373738
False,False,False,True,False,False,9373739
False,False,False,True,False,False,9373740
False,False,False,True,False,False,9373741
False,False,False,True,False,False,9373743
False,False,False,True,False,False,9373769
False,False,False,True,False,False,9373958
False,False,False,True,False,False,9373959
False,False,False,True,False,False,9374034
False,False,False,False,True,False,9375276
False,True,False,False,False,False,9375703
False,False,False,True,False,False,9375799
False,True,False,False,False,False,9376355
False,True,False,False,False,False,9376411
False,True,False,False,False,False,9376451
False,True,False,False,False,False,9376501
False,False,False,True,False,False,9376567
False,True,False,False,False,False,9376624
False,True,False,False,False,False,9376628
False,True,False,False,False,False,9376692
False,True,False,False,False,False,9376693
False,True,False,False,False,False,9376697
False,False,True,False,False,False,9376885
False,False,False,True,False,False,9377215
False,False,False,True,False,False,9377216
False,False,False,True,False,False,9377218
False,False,False,True,False,False,9377246
False,False,False,True,False,False,9377631
False,False,False,True,False,False,9377765
False,False,False,True,False,False,9378446
False,False,False,True,False,False,9378947
False,False,False,True,False,False,9378957
False,False,False,True,False,False,9379258
False,False,False,True,False,False,9379260
False,False,False,True,False,False,9379261
False,False,False,True,False,False,9379263
False,False,False,True,False,False,9379266
False,False,False,True,False,False,9379267
False,False,False,True,False,False,9379268
False,False,False,True,False,False,9379269
False,False,False,True,False,False,9379270
False,False,False,True,False,False,9379274
False,False,False,True,False,False,9379277
False,False,False,True,False,False,9379331
True,False,False,False,False,False,9379543
True,False,False,False,False,False,9379546
False,False,False,True,False,True,9379550
False,False,False,True,False,False,9379641
False,False,False,True,False,False,9379660
False,False,False,True,False,False,9379661
False,True,False,False,False,False,9380694
False,False,False,True,False,False,9380721
False,False,False,True,False,False,9380724
False,True,False,False,False,False,9381490
False,False,False,True,False,False,9381726
False,True,False,False,False,False,9382066
False,False,False,True,False,False,9382132
False,True,False,False,False,True,9382165
False,True,False,False,False,False,9382185
False,True,False,False,False,False,9382283
False,False,False,True,False,False,9382424
False,False,False,True,False,False,9382474
False,True,False,False,False,False,9382482
False,True,False,False,False,False,9382489
False,True,False,False,False,False,9382593
False,False,False,True,False,False,9382752
False,False,False,True,False,False,9383122
False,False,False,True,False,False,9383321
False,False,False,True,False,False,9384902
False,False,False,True,False,False,9385165
False,False,False,True,False,False,9385169
False,False,False,True,False,False,9385247
False,False,False,True,False,False,9385248
False,False,False,True,False,False,9385253
False,False,False,True,False,False,9385254
False,False,False,True,False,False,9385255
False,False,False,True,False,False,9385256
False,False,False,True,False,False,9385259
False,False,False,True,False,False,9385260
False,False,False,True,False,False,9385261
False,False,False,True,False,False,9385281
False,False,True,True,False,False,9385292
False,False,False,True,False,False,9385326
False,False,False,False,True,False,9387002
False,True,False,False,False,False,9387415
False,True,False,False,False,False,9387454
False,True,False,False,False,False,9388046
False,True,False,False,False,False,9388091
False,True,False,False,False,False,9388151
False,True,False,False,False,False,9388251
False,True,False,False,False,False,9388351
False,True,False,False,False,False,9388352
False,True,False,False,False,False,9388355
False,True,False,False,False,False,9388364
False,True,False,False,False,False,9388422
False,True,False,False,False,False,9388432
False,True,False,False,False,False,9388442
False,False,False,True,False,False,9388499
False,True,False,False,False,False,9388528
False,False,True,False,False,False,9388797
False,False,False,True,False,False,9389002
False,False,False,True,False,False,9389008
False,False,False,True,False,False,9389273
True,False,False,False,False,False,9389630
False,False,False,True,False,False,9389632
False,False,False,True,False,False,9390571
False,False,False,True,False,False,9390864
False,False,False,True,False,False,9391215
False,False,False,True,False,False,9391217
False,False,False,True,False,False,9391221
False,False,False,True,False,False,9391224
False,False,False,True,False,False,9391228
False,False,False,True,False,False,9391230
False,False,False,True,False,False,9391414
False,False,False,True,False,False,9391457
False,False,False,True,False,False,9391473
False,False,False,True,False,False,9391557
False,True,False,False,False,False,9392688
False,False,False,True,False,False,9392844
True,False,False,False,False,False,9393879
False,True,False,False,False,False,9394171
False,True,False,False,False,False,9394211
False,True,False,False,False,False,9394375
False,True,False,False,False,False,9394397
False,False,False,True,False,False,9394479
False,True,False,False,False,False,9394485
False,True,False,False,False,False,9394486
False,True,False,False,False,False,9394487
False,True,False,False,False,False,9394498
False,True,False,False,False,False,9394503
False,True,False,False,False,False,9394648
True,False,True,False,False,False,9394771
False,False,False,True,False,True,9394780
False,False,False,False,True,False,9394875
False,False,False,False,True,False,9394878
False,False,False,True,False,False,9395103
False,False,False,True,False,False,9395104
False,False,False,True,False,False,9395475
False,False,False,True,False,False,9396673
False,False,False,True,False,False,9396836
False,False,False,True,False,False,9397239
False,False,False,True,False,False,9397240
False,False,False,True,False,False,9397246
False,False,False,True,False,False,9397247
False,False,False,True,False,False,9397248
False,False,False,True,False,False,9397251
False,False,False,True,False,False,9397252
False,False,False,True,False,False,9397493
False,False,False,True,False,False,9397497
False,False,False,True,False,False,9397583
False,False,False,True,False,False,9397605
False,False,False,True,False,False,9397609
False,False,False,True,False,False,9397610
False,False,False,True,False,False,9397611
False,False,False,True,False,False,9398422
False,False,False,True,False,False,9398725
False,True,False,False,False,False,9398747
False,False,False,True,False,False,9399575
False,False,False,True,False,False,9399730
False,True,False,False,False,False,9399744
False,True,False,False,False,False,9399756
False,False,False,True,False,False,9399815
False,True,False,False,False,False,9399836
False,True,False,False,False,False,9399837
True,True,False,False,False,False,9399840
False,False,False,True,False,False,9399946
False,False,False,True,False,False,9400118
False,False,False,True,False,False,9400121
False,False,False,True,False,False,9400122
False,False,False,False,True,False,9400297
False,False,False,True,False,False,9400306
False,False,False,True,False,False,9400343
False,False,False,True,False,False,9401437
False,False,False,True,False,False,9401438
False,False,False,True,False,False,9401440
False,False,False,True,False,False,9401442
False,False,False,True,False,False,9401444
False,False,False,True,False,False,9401445
False,False,False,True,False,False,9401446
False,False,False,True,False,False,9401449
False,False,False,True,False,False,9401450
False,False,False,True,False,False,9401451
False,False,False,True,False,False,9401613
False,False,False,True,False,False,9401625
False,False,False,True,False,False,9401661
False,False,False,True,False,False,9401676
False,True,False,False,False,False,9403140
False,False,False,True,False,True,9403511
False,True,False,False,False,False,9403687
False,False,True,False,False,False,9403694
False,True,False,False,False,False,9403732
False,True,False,False,False,False,9403734
False,True,False,False,False,False,9403748
False,False,False,True,False,False,9403825
False,True,False,False,False,False,9403915
False,True,False,False,False,False,9404044
False,True,False,False,False,False,9404063
False,True,False,False,False,False,9404135
False,True,False,False,False,False,9404136
False,False,False,True,False,False,9404197
False,True,False,False,False,False,9404217
False,False,True,False,False,False,9404480
False,True,False,False,False,False,9404651
False,False,False,True,False,False,9404673
False,False,False,True,False,False,9404674
False,False,False,True,False,False,9404675
False,False,False,True,False,False,9404677
False,False,False,True,False,False,9404874
False,False,False,True,False,False,9404965
False,False,False,True,False,False,9406446
False,False,False,True,False,False,9406817
False,False,False,True,False,False,9406819
False,False,False,True,False,False,9406821
False,False,False,True,False,False,9406825
True,False,False,False,False,False,9406959
False,False,False,True,False,False,9407093
False,False,False,True,False,False,9407100
False,False,False,True,False,False,9407164
False,True,False,False,False,False,9408404
False,False,False,True,False,False,9408938
False,True,False,False,False,False,9409140
False,False,False,True,False,False,9409143
False,True,False,False,False,False,9409775
False,False,False,True,False,False,9409790
False,False,False,True,False,False,9410040
False,True,False,False,False,False,9410091
False,True,False,False,False,False,9410094
False,True,False,False,False,False,9410095
False,True,False,False,False,False,9410096
False,True,False,False,False,False,9410133
False,True,False,False,False,False,9410160
False,True,False,False,False,False,9410168
False,False,False,True,False,False,9410325
False,False,True,False,False,False,9410535
False,False,False,True,False,False,9410666
False,False,False,True,False,False,9410669
False,False,False,True,False,False,9410722
False,False,False,True,False,False,9410748
False,False,False,True,False,False,9410749
False,False,False,True,False,False,9410833
False,False,False,True,False,False,9412524
False,False,False,True,False,False,9412884
False,False,False,True,False,False,9412885
False,False,False,True,False,False,9412888
False,False,False,True,False,False,9412891
False,False,False,True,False,False,9412893
False,False,False,True,False,False,9412896
False,False,False,True,False,False,9412897
False,False,False,True,False,False,9412898
False,False,False,True,False,False,9412959
False,False,False,True,False,False,9413148
False,False,False,True,False,False,9413155
False,False,False,True,False,False,9413174
False,False,False,True,False,True,9413271
False,False,False,True,False,False,9413287
False,False,False,True,False,False,9413288
False,False,False,False,True,False,9414445
False,True,False,False,False,False,9414612
False,True,False,False,False,False,9414620
False,True,False,False,False,False,9415367
False,False,False,True,False,False,9415660
True,False,False,False,False,False,9415699
False,True,False,False,False,False,9416019
False,True,False,False,False,False,9416030
False,True,False,False,False,False,9416068
False,True,False,False,False,False,9416077
False,False,False,True,False,False,9416279
False,True,False,False,False,False,9416303
False,True,False,False,False,False,9416326
False,True,False,False,False,False,9416336
False,True,False,False,False,False,9416342
False,True,False,False,False,False,9416376
False,True,False,False,False,False,9416384
True,True,True,True,False,False,9416457
False,False,True,False,False,False,9416512
False,False,False,True,False,False,9416542
False,False,False,True,False,False,9416587
False,False,False,True,False,False,9416590
False,False,False,True,False,False,9416774
False,False,False,True,False,False,9416808
False,False,False,True,False,False,9416864
False,False,False,True,False,False,9416991
True,False,False,False,False,False,9417673
False,False,False,True,False,False,9418844
False,False,False,True,False,False,9419149
False,False,False,True,False,False,9419151
False,False,False,True,False,False,9419153
False,False,False,True,False,False,9419158
False,False,False,True,False,False,9419163
False,False,False,True,False,False,9419164
False,False,False,True,False,False,9419165
False,False,False,True,False,False,9419166
False,False,False,True,False,False,9419167
False,False,False,True,False,False,9419168
False,False,False,True,False,False,9419171
False,False,False,True,False,False,9419234
True,False,False,False,False,False,9419442
False,False,False,True,False,False,9419558
False,False,False,True,False,False,9420661
False,False,False,True,False,False,9420732
False,True,False,False,False,False,9420785
False,True,False,False,False,False,9421477
False,True,False,False,False,False,9421512
False,True,False,False,False,False,9421527
False,False,True,False,False,False,9422068
False,True,False,False,False,False,9422179
False,True,False,False,False,False,9422220
False,True,False,False,False,False,9422305
False,True,False,False,False,False,9422478
True,True,False,False,False,False,9422481
False,True,False,False,False,False,9422490
False,True,False,False,False,False,9422492
False,True,False,False,False,False,9422494
False,True,False,False,False,False,9422518
False,True,False,False,False,False,9422519
False,True,False,False,False,False,9422579
False,True,False,False,False,False,9422663
False,False,False,True,False,False,9422740
False,False,False,True,False,True,9422922
False,False,False,True,False,False,9423154
False,False,False,True,False,False,9423155
False,False,False,True,False,False,9423156
False,False,False,True,False,False,9423157
False,False,True,False,False,False,9423158
False,False,True,False,False,False,9423159
False,False,False,True,False,False,9423533
False,False,False,True,False,False,9423668
False,False,False,True,False,False,9423775
False,False,False,True,False,False,9425331
False,False,False,True,False,False,9425333
False,False,False,True,False,False,9425336
False,False,False,True,False,False,9425337
False,False,False,True,False,False,9425338
False,False,False,True,False,False,9425339
False,False,False,True,False,False,9425340
False,False,False,True,False,False,9425397
False,False,False,True,False,False,9425679
False,False,False,True,False,False,9425732
False,False,False,True,False,False,9425783
False,True,False,False,False,False,9426949
False,True,False,False,False,False,9427733
True,False,False,False,False,False,9428067
False,False,False,True,False,False,9428395
False,False,False,False,True,False,9428409
False,True,False,False,False,False,9428479
False,False,False,True,False,False,9428518
False,True,False,False,False,False,9428621
False,True,False,False,False,False,9428671
False,True,False,False,False,False,9428722
False,True,False,False,False,False,9428772
False,False,True,True,False,False,9429046
False,False,False,True,False,False,9429144
False,False,False,True,False,False,9429281
False,False,False,True,False,False,9429340
False,False,False,True,False,False,9431552
False,False,False,True,False,False,9431553
False,False,False,True,False,False,9431555
False,False,False,True,False,False,9431558
False,False,False,True,False,False,9431559
False,False,False,True,False,False,9431560
False,False,False,True,False,False,9431561
False,False,False,True,False,False,9431562
False,False,False,True,False,False,9431563
False,False,False,True,False,False,9431613
False,False,False,True,False,False,9431681
False,False,False,True,False,False,9431825
False,False,False,True,False,False,9431924
False,False,False,True,False,False,9431953
False,False,False,True,False,False,9431954
False,False,False,True,False,False,9433336
False,True,False,False,False,False,9434525
False,True,False,False,False,False,9434615
False,True,False,False,False,False,9434667
False,True,False,False,False,False,9434710
False,False,False,True,False,False,9434812
False,True,False,False,False,False,9434895
False,True,False,False,False,False,9434898
False,True,False,False,False,False,9434899
False,True,False,False,False,False,9434956
False,True,False,False,False,False,9434961
False,True,False,False,False,False,9434971
False,True,False,False,False,False,9435002
False,True,False,False,False,False,9435076
False,False,False,True,False,False,9435083
True,False,False,False,True,False,9435317
False,False,False,True,False,False,9435502
False,True,False,False,False,False,9435544
False,False,False,True,False,False,9435733
False,False,False,True,False,False,9435740
False,False,False,True,False,False,9435848
False,False,False,True,False,False,9435934
False,False,False,True,False,False,9437070
False,False,False,True,False,False,9437755
False,False,False,True,False,False,9437756
False,False,False,True,False,False,9437757
False,False,False,True,False,False,9437761
False,False,False,True,False,False,9437763
False,False,False,True,False,False,9437765
False,False,False,True,False,False,9437766
False,False,False,True,False,False,9437767
False,False,False,True,False,False,9437769
False,False,False,True,False,False,9437825
False,False,False,True,False,False,9438035
False,False,False,True,False,False,9438037
True,False,False,False,False,True,9438041
False,False,False,True,False,False,9438988
False,True,False,False,False,False,9440237
False,False,False,False,True,False,9440373
False,False,False,True,False,False,9440525
False,False,False,True,False,False,9440546
False,True,False,False,False,False,9440898
False,True,False,False,False,False,9441020
False,True,False,False,False,False,9441197
False,True,False,False,False,False,9441233
False,True,False,False,False,False,9441248
False,True,False,False,False,False,9441249
False,True,False,False,False,False,9441252
False,True,False,False,False,False,9441255
False,False,False,True,False,False,9441394
False,False,False,True,False,False,9441616
False,False,False,True,False,False,9441832
False,False,False,True,False,False,9441858
False,False,True,False,False,False,9441859
False,False,False,True,False,False,9441863
False,True,False,False,False,False,9441887
False,False,False,True,False,False,9442227
False,False,False,True,False,False,9442465
False,False,False,True,False,False,9442504
False,False,False,True,False,False,9442505
False,False,True,False,False,False,9443043
True,False,False,False,False,False,9443368
False,False,False,True,False,False,9443423
False,False,False,True,False,False,9443662
False,False,False,True,False,False,9443994
False,False,False,True,False,False,9443995
False,False,False,True,False,False,9443999
False,False,False,True,False,False,9444000
False,False,False,True,False,False,9444003
False,False,False,True,False,False,9444004
False,False,False,True,False,False,9444285
False,False,False,True,False,False,9444396
False,False,False,True,False,False,9444397
False,False,False,True,False,False,9444398
False,True,False,False,False,False,9445619
False,False,False,True,False,False,9446255
False,False,False,False,True,False,9446371
False,True,False,False,False,False,9446436
False,False,False,True,False,False,9446537
False,False,False,True,False,False,9446864
False,False,False,True,False,False,9446969
False,True,False,False,False,False,9446973
False,False,False,True,False,False,9447115
False,False,False,True,False,False,9447272
False,True,False,False,False,False,9447325
False,True,False,False,False,False,9447326
False,True,False,False,False,False,9447328
False,True,False,False,False,False,9447344
False,True,False,False,False,False,9447345
False,False,False,True,False,False,9447514
False,False,False,True,False,False,9447516
True,False,False,False,False,False,9447775
False,False,True,False,False,False,9447992
False,False,False,True,False,False,9450113
False,False,False,True,False,False,9450116
False,False,False,True,False,False,9450119
False,False,False,True,False,False,9450123
False,False,False,True,False,False,9450125
False,False,False,True,False,False,9450126
False,False,False,True,False,False,9450127
False,False,False,True,False,False,9450129
False,False,False,True,False,False,9450131
False,False,False,True,False,False,9450135
False,False,False,True,False,False,9450136
False,False,False,True,False,False,9450137
False,False,False,True,False,False,9450410
False,False,False,True,False,False,9450413
False,False,False,True,False,True,9450414
False,False,False,True,False,False,9450534
False,False,False,True,False,False,9450535
False,False,False,True,False,False,9450536
False,True,False,False,False,False,9452891
False,False,False,True,False,False,9452929
False,True,False,False,False,False,9452993
False,True,False,False,False,False,9453166
False,True,False,False,False,False,9453175
False,True,False,False,False,False,9453176
False,True,False,False,False,False,9453245
False,True,False,False,False,False,9453249
False,True,False,False,False,False,9453250
False,False,False,True,False,False,9453308
False,False,False,True,False,False,9453457
False,False,False,True,False,True,9453500
True,False,False,False,False,True,9453658
False,False,False,True,False,False,9453666
True,False,False,True,False,False,9453861
False,False,False,True,False,False,9455093
False,True,False,False,False,False,9455118
False,False,False,True,False,False,9455359
False,False,False,True,False,False,9455360
False,False,False,True,False,False,9455361
False,False,False,True,False,False,9455363
False,False,False,True,False,False,9455364
False,False,False,True,False,False,9455368
False,False,False,True,False,False,9455370
True,False,False,False,False,False,9455568
False,False,False,True,False,False,9455572
False,False,False,True,False,False,9455584
False,False,False,True,False,False,9455661
False,False,False,True,False,False,9455663
False,False,False,True,False,False,9455664
False,False,False,True,False,False,9457463
False,True,False,False,False,False,9458247
False,True,False,False,False,False,9458398
False,True,False,False,False,False,9458422
False,True,False,False,False,False,9458440
False,True,False,False,False,False,9458474
False,True,False,False,False,False,9458476
False,True,False,False,False,False,9458482
False,True,False,False,False,False,9458569
True,False,False,False,False,True,9458830
True,False,False,False,False,False,9458831
False,False,False,True,False,False,9458837
False,False,False,True,False,False,9458838
False,False,False,True,False,False,9458970
False,False,False,True,False,False,9459023
False,False,False,True,False,False,9459024
False,False,False,True,False,False,9459027
False,False,False,True,False,False,9459797
False,False,False,True,False,False,9460829
False,False,False,True,False,False,9461187
False,False,False,True,False,False,9461188
False,False,False,True,False,False,9461189
False,False,False,True,False,False,9461192
False,False,False,True,False,False,9461193
False,False,False,True,False,False,9461194
False,False,False,True,False,False,9461195
False,False,False,True,False,False,9461229
False,False,False,True,False,False,9461581
False,False,False,True,False,False,9461582
False,False,False,True,False,False,9462634
False,False,False,True,False,False,9462643
False,False,False,True,False,False,9462662
False,True,False,False,False,False,9462754
False,True,False,False,False,False,9462757
False,False,False,True,False,False,9463999
False,True,False,False,False,False,9464022
False,True,False,False,False,False,9464025
False,False,False,True,False,False,9464210
False,True,False,False,False,False,9464234
False,True,False,False,False,False,9464334
True,False,False,False,False,False,9464571
False,False,False,True,False,False,9464821
True,False,False,False,False,False,9466034
False,False,False,True,False,False,9466211
False,False,False,True,False,False,9466231
False,False,False,True,False,False,9466434
False,False,False,True,False,False,9466527
False,False,False,True,False,False,9466737
False,False,False,True,False,False,9466738
False,False,False,True,False,False,9466743
False,False,False,True,False,False,9466744
False,False,False,True,False,False,9466748
False,False,False,True,False,False,9466750
False,False,False,True,False,False,9466752
False,False,False,True,False,False,9466754
False,False,False,True,False,False,9466755
False,False,False,True,False,False,9466799
False,False,False,True,False,False,9466879
True,False,False,False,False,False,9466984
False,False,False,True,False,False,9467088
False,False,False,True,False,False,9468572
False,True,False,False,False,False,9468950
False,False,False,True,False,False,9469421
False,False,False,True,False,False,9469526
True,False,False,False,False,False,9469533
False,False,False,True,False,False,9469549
True,False,True,True,False,False,9469555
False,False,False,True,False,False,9469565
False,True,False,False,False,False,9469626
False,True,False,False,False,False,9469746
False,True,False,False,False,False,9469815
False,True,False,False,False,False,9469820
False,True,False,False,False,False,9469822
False,True,False,False,False,False,9469859
False,False,False,True,False,False,9469938
