patent_id,assignee_id,id,type,name_first,name_last,organization,compare_organization,DUNS,DUNS4,CAGE_CODE,DODAAC,LEGAL_BUSINESS_NAME,DBA_NAME,PHYSICAL_ADDRESS_LINE_1,PHYSICAL_ADDRESS_LINE_2,PHYSICAL_ADDRESS_CITY,PHYSICAL_ADDRESS_PROVINCE_OR_STATE,PHYSICAL_ADDRESS_ZIP,PHYSICAL_ADDRESS_ZIP4,PHYSICAL_ADDRESS_COUNTRY_CODE,ENTITY_CONGRESSIONAL_DISTRICT,CORPORATE_URL,ENTITY_STRUCTURE,STATE_OF INC,COUNTRY_OF_INC,BUSINESS_TYPE_COUNTER,BUSINESS_TYPES,PRIMARY_NAICS,NAICS_CODE_COUNTER,NAICS_CODES,PSC_CODE_COUNTER,PSC_CODES,SBA_BUSINESS_TYPES_COUNTER,SBA_BUSINESS_TYPES,compare_lbn,compare_dban
8726631,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
9065128,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
7610768,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
7670396,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
8820709,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
8283561,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
7794556,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
8171805,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
7901815,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
7095636,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
9577291,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
6518732,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
8710935,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
6947917,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
6804406,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
6935595,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
6360541,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
8201662,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
7040874,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
7111617,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
8199262,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
9267381,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
8480787,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
9537363,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
6471071,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
7452396,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
6783564,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
8704672,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
7145611,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
6171687,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
9101904,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
9489886,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
