patent_id
9198914
9200082
9198950
9217710
9499575
9506040
9199002
9255348
9320491
9387263
9427495
9506027
9550805
9199910
9199994
9512122
9200031
9488651
9200069
9200070
9206390
9234033
9266949
9290568
9315574
9334319
9346879
9359434
9499614
9499616
9512214
9522953
9200090
9200285
9434938
9545454
9546357
9200313
9204601
9204602
9210857
9414556
9414557
9426953
9445564
9447430
9516850
9538716
9554534
9578826
9578827
9205113
9476099
9205150
9463004
9498557
9205412
9278346
9206359
9206403
9322028
9468883
9206404
9512444
9206404
9322005
9322036
9388426
9394545
9428756
9458205
9491934
9493750
9567573
9206407
9206433
9206434
9546385
9206447
9249076
9260708
9267157
9297016
9297028
9297029
9303225
9365872
9388392
9404117
9422581
9422582
9441250
9447385
9506071
9512408
9512435
9580705
9206481
9347101
9464325
9211256
9249410
9273318
9314531
9315868
9328379
9347057
9364412
9416404
9422554
9441080
9441200
9458453
9458473
9469841
9580750
9585894
9211266
9290697
9211296
9249425
9315825
9328156
9394368
9402865
9433688
9446105
9458459
9464140
9481728
9499629
9518123
9540445
9555132
9573988
9212131
9212149
9475822
9212191
9212209
9267099
9316634
9345704
9212267
9212350
9290817
9518255
9212370
9222099
9238822
9271455
9303266
9303267
9309521
9315819
9340797
9347069
9388409
9441231
9453234
9487797
9212373
9216061
9216211
9556419
9216214
9238799
9309574
9328391
9371532
9402889
9409956
9415116
9428541
9458215
9474796
9555064
9562237
9216235
9216238
9358369
9468707
9216936
9382177
9540297
9217041
9267142
9365828
9416195
9217143
9217149
9260749
9326940
9218245
9220785
9221840
9546176
9221888
9352004
9358301
9370551
9394368
9469677
9580699
9226506
9249422
9353381
9404107
9422569
9427003
9428756
9453235
9551024
9226935
9284353
9290813
9329170
9347073
9364522
9415138
9226963
9228072
9447255
9228155
9415375
9228178
9388399
9416119
9422258
9228188
9260718
9453222
9506067
9228192
9243260
9279130
9380787
9404119
9574201
9228204
9364412
9506069
9534222
9228242
9229964
9233124
9328146
9347088
9399765
9421227
9422548
9493743
9493769
9561304
9572776
9233997
9243246
9260471
9322020
9447420
9464290
9234041
9238691
9234182
9234210
9234217
9234227
9237988
9238038
9273056
9533013
9238038
9238818
9310354
9334494
9433217
9434953
9441234
9238821
9309528
9240612
9401528
9241944
9241944
9347088
9364494
9381250
9476056
9493743
9533041
9572776
9243053
9249201
9493803
9243198
9458069
9243214
9399752
9243258
9273321
9273322
9347105
9243260
9399777
9441239
9243263
9249207
9255273
9272986
9322026
9359289
9402919
9492482
9493540
9246920
9247910
9381677
9463234
9474797
9528094
9247959
9247960
9282995
9248145
9265818
9463234
9474797
9491916
9506081
9506097
9528094
9528115
9549975
9580709
9248177
9248468
9249197
9259461
9249218
9428548
9551033
9249224
9249387
9498320
9528082
9249450
9249466
9340770
9458431
9555163
9250239
9466853
9506073
9254316
9273211
9296771
9443191
9511224
9517987
9254349
9255133
9255200
9328241
9539370
9255278
9255929
9273119
9359644
9535062
9259481
9259726
9260394
9416408
9427491
9487486
9512208
9512210
9260470
9368177
9260489
9260532
9550836
9260725
9340798
9476062
9546359
9260734
9422567
9260752
9580727
9260769
9261496
9273326
9261496
9272050
9446140
9458439
9261496
9265766
9435813
9447470
9498320
9505735
9512446
9567603
9567604
9265818
9265843
9265969
9266092
9267147
9433228
9267149
9267153
9271817
9295757
9271986
9273215
9273279
9296850
9481874
9493791
9534217
9273280
9273305
9486742
9274128
9278161
9427423
9278355
9428795
9278911
9365500
9533943
9279007
9381194
9279034
9279105
9279120
9434994
9480673
9284267
9284565
9284588
9359630
9289361
9375395
9290425
9290484
9321675
9290582
9290755
9290762
9295531
9351909
9296850
9493791
9296980
9297800
9308169
9308294
9428532
9309136
9309232
9309280
9399671
9309523
9464238
9528138
9309525
9314548
9315464
9315635
9315782
9376667
9510571
9315818
9453237
9320698
9554746
9321872
9540493
9322070
9326533
9326953
9327018
9333249
9327482
9327966
9328198
9328362
9330013
9330295
9332974
9456779
9333542
9334489
9422566
9334506
9336349
9340713
9340814
9499728
9342330
9345781
9402911
9480773
9487763
9345788
9346287
9376446
9347077
9375491
9433688
9347099
9350824
9352073
9353218
9356281
9358248
9480698
9358308
9358697
9359406
9359445
9364506
9359581
9362549
9364565
9522217
9365677
9365746
9365842
9447398
9365856
9574238
9370551
9370551
9371531
9469857
9371541
9435039
9556415
9371549
9410168
9371568
9394368
9474534
9546138
9567608
9573988
9374457
9382532
9540636
9382534
9481895
9382589
9528991
9383358
9387222
9387239
9387461
9388227
9388422
9388425
9534224
9388429
9586998
9392790
9393258
9393328
9394283
9394339
9394553
9404097
9394571
9580719
9399063
9447454
9555089
9399770
9399779
9402710
9403872
9404004
9408658
9408904
9410062
9410067
9410068
9528041
9410162
9414923
9415567
9416087
9416104
9416104
9416386
9422342
9422532
9422533
9422573
9427429
9427460
9572876
9427602
9427729
9428534
9428671
9428767
9534234
9574209
9580697
9433688
9434906
9434993
9435124
9437184
9587159
9439935
9440958
9441197
9442104
9445586
9565852
9446021
9446953
9557322
9448173
9452934
9453040
9453209
9453230
9587241
9453238
9454335
9458357
9458422
9458422
9458471
9588186
9458505
9458510
9458569
9459210
9463092
9463219
9464131
9464131
9493768
9550769
9464131
9464283
9464297
9465642
9466544
9542523
9468687
9469671
9469680
9469838
9469851
9470694
9474771
9474801
9474796
9475901
9476077
9478762
9480699
9481589
9481678
9484357
9487410
9488656
9489678
9490148
9491968
9492497
9492561
9492590
9533075
9493769
9493778
9498501
9539041
9498722
9498722
9499816
9504605
9504687
9505000
9505735
9505842
9506063
9506066
9506072
9506074
9506159
9506202
9512490
9512491
9515310
9517249
9517287
9517287
9518261
9550990
9518277
9522893
9523099
9526795
9527152
9528106
9528113
9528156
9533009
9533013
9533027
9536112
9537131
9583751
9539338
9539372
9540672
9541561
9549969
9550169
9550872
9550958
9551001
9553016
9555063
9556120
9556450
9565245
9565535
9566294
9566324
9566346
9572593
9572881
9572899
9574033
9574034
9574102
9574196
9574206
9580491
9580683
9580695
9580731
9580737
9585374
9589699
9590261
